ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
15105124 -115.462 32.805 9.18 1.5 -115.464 32.804 0.146 16.246
11086826 -115.433 32.762 10.40 1.6 -115.436 32.760 0.198 22.013
11101890 -115.453 32.798 9.21 1.5 -115.458 32.795 0.157 17.447
15148801 -115.436 32.771 8.71 1.9 -115.441 32.768 0.189 20.994
15148825 -115.433 32.765 8.85 1.9 -115.437 32.762 0.195 21.734
37072476 -115.433 32.766 8.78 1.7 -115.437 32.763 0.195 21.641
15148841 -115.432 32.766 9.15 1.7 -115.437 32.763 0.195 21.703
15148849 -115.433 32.766 9.04 2.4 -115.437 32.763 0.195 21.641
37072636 -115.434 32.768 8.80 2.2 -115.439 32.765 0.192 21.394
15148889 -115.432 32.765 9.30 2.0 -115.437 32.762 0.196 21.795
15148897 -115.430 32.763 9.15 2.4 -115.435 32.760 0.199 22.103
15148913 -115.429 32.761 9.20 1.9 -115.434 32.758 0.201 22.350
15148961 -115.428 32.759 9.02 1.6 -115.433 32.756 0.203 22.597
15151369 -115.448 32.784 8.90 1.9 -115.450 32.783 0.171 19.052
15151537 -115.448 32.785 8.71 2.0 -115.451 32.783 0.171 18.960
15151905 -115.446 32.782 8.71 1.5 -115.449 32.780 0.174 19.361
15163169 -115.449 32.788 9.75 1.5 -115.452 32.786 0.167 18.620
11129234 -115.448 32.784 8.95 2.0 -115.450 32.783 0.171 19.052
15177905 -115.428 32.752 9.17 1.8 -115.429 32.751 0.209 23.247
15178049 -115.441 32.770 10.03 1.7 -115.442 32.770 0.187 20.781
15178057 -115.440 32.770 9.92 1.7 -115.441 32.769 0.187 20.842
15180321 -115.440 32.771 9.48 1.5 -115.442 32.770 0.187 20.749
15181217 -115.469 32.822 8.63 1.6 -115.474 32.819 0.128 14.239
15185265 -115.432 32.760 10.58 1.8 -115.434 32.758 0.200 22.260
15187057 -115.447 32.783 8.75 3.3 -115.449 32.781 0.173 19.207
15187065 -115.448 32.784 8.88 1.6 -115.450 32.783 0.171 19.052
15187761 -115.447 32.782 9.48 1.6 -115.449 32.781 0.174 19.299
15193057 -115.429 32.758 9.95 1.7 -115.432 32.756 0.204 22.629
15193065 -115.428 32.758 10.21 1.8 -115.432 32.755 0.204 22.690
15193777 -115.424 32.745 9.09 1.4 -115.425 32.744 0.217 24.142
15222697 -115.428 32.759 9.82 1.5 -115.433 32.756 0.203 22.597
15235545 -115.426 32.753 10.69 2.6 -115.429 32.751 0.209 23.277
15236865 -115.427 32.755 10.66 1.8 -115.431 32.753 0.207 23.030
15239569 -115.450 32.794 9.65 1.7 -115.455 32.790 0.162 18.001
15241745 -115.424 32.752 10.18 1.8 -115.428 32.749 0.211 23.492
15241761 -115.424 32.751 10.34 1.8 -115.428 32.749 0.212 23.585
11207530 -115.467 32.818 9.68 1.7 -115.472 32.815 0.132 14.733
11207538 -115.467 32.817 9.37 2.1 -115.471 32.814 0.133 14.826
37104043 -115.468 32.819 9.54 2.1 -115.472 32.816 0.131 14.579
37104051 -115.466 32.816 9.23 2.0 -115.470 32.813 0.135 14.980
11207546 -115.467 32.818 9.41 2.8 -115.472 32.815 0.132 14.733
11207554 -115.468 32.819 9.47 2.0 -115.472 32.816 0.131 14.579
11207626 -115.417 32.739 10.56 1.6 -115.420 32.737 0.226 25.127
15253849 -115.410 32.732 10.94 1.8 -115.415 32.729 0.236 26.205
15256737 -115.429 32.751 8.55 1.9 -115.429 32.751 0.209 23.279
15268753 -115.422 32.748 10.26 1.5 -115.426 32.746 0.216 23.986
15279529 -115.451 32.783 7.96 1.6 -115.451 32.783 0.171 18.962
37106300 -115.432 32.763 9.75 1.6 -115.436 32.761 0.198 21.981
15280993 -115.466 32.812 9.58 1.2 -115.468 32.810 0.138 15.351
11246698 -115.421 32.753 10.98 1.8 -115.428 32.749 0.212 23.582
15295633 -115.471 32.817 9.52 1.2 -115.472 32.816 0.131 14.581
15309817 -115.437 32.768 9.38 1.5 -115.439 32.766 0.191 21.211
15309833 -115.437 32.769 9.29 2.2 -115.440 32.767 0.190 21.118
37110236 -115.447 32.787 9.84 1.1 -115.451 32.784 0.169 18.835
15332993 -115.442 32.772 9.78 1.9 -115.443 32.771 0.185 20.534
15333001 -115.442 32.772 9.90 1.6 -115.443 32.771 0.185 20.534
15333009 -115.442 32.772 9.80 2.3 -115.443 32.771 0.185 20.534
15335777 -115.470 32.815 8.16 1.6 -115.471 32.814 0.133 14.828
15337769 -115.428 32.762 10.92 1.6 -115.434 32.758 0.201 22.319
15341249 -115.470 32.816 9.36 1.4 -115.472 32.815 0.133 14.735
11322338 -115.437 32.768 9.58 1.6 -115.439 32.766 0.191 21.211
11322354 -115.437 32.768 9.54 1.6 -115.439 32.766 0.191 21.211
11325978 -115.425 32.750 11.00 1.5 -115.428 32.748 0.212 23.617
11329850 -115.425 32.751 10.88 1.8 -115.428 32.749 0.212 23.524
11331186 -115.424 32.750 10.79 1.6 -115.427 32.748 0.213 23.678
11333898 -115.438 32.778 9.95 1.4 -115.444 32.774 0.182 20.221
15394937 -115.424 32.750 10.96 1.9 -115.427 32.748 0.213 23.678
15395081 -115.446 32.782 8.33 1.3 -115.449 32.780 0.174 19.361
15396769 -115.443 32.774 9.32 1.6 -115.444 32.773 0.182 20.287
11376922 -115.385 32.692 11.69 1.9 -115.389 32.689 0.283 31.449
11389146 -115.467 32.824 8.65 1.6 -115.474 32.819 0.127 14.176
11389154 -115.467 32.824 8.52 2.0 -115.474 32.819 0.127 14.176
11412498 -115.455 32.806 8.70 1.7 -115.462 32.801 0.149 16.581
15467425 -115.466 32.811 9.05 1.8 -115.468 32.810 0.139 15.444
15467433 -115.467 32.811 9.05 1.2 -115.468 32.810 0.138 15.383
15467441 -115.466 32.810 9.24 1.5 -115.468 32.809 0.140 15.537
15468017 -115.425 32.757 10.69 1.7 -115.431 32.753 0.207 22.966
15472505 -115.446 32.789 9.14 1.8 -115.452 32.785 0.168 18.710
15472521 -115.447 32.790 9.09 1.9 -115.453 32.786 0.167 18.556
15472529 -115.446 32.789 9.34 1.6 -115.452 32.785 0.168 18.710
15472537 -115.446 32.789 9.24 2.0 -115.452 32.785 0.168 18.710
15472545 -115.446 32.788 9.31 1.8 -115.451 32.784 0.169 18.803
15472553 -115.446 32.789 9.36 2.5 -115.452 32.785 0.168 18.710
15472921 -115.443 32.784 9.18 1.6 -115.449 32.780 0.174 19.358
37177021 -115.444 32.785 9.09 1.4 -115.449 32.781 0.173 19.204
15480209 -115.421 32.745 10.92 1.6 -115.424 32.743 0.219 24.325
15485129 -115.424 32.749 11.12 1.6 -115.427 32.747 0.214 23.771
