ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
39749135 -115.456 32.801 9.18 2.9 -115.449 32.806 0.158 17.567
39749143 -115.456 32.800 8.75 2.4 -115.449 32.805 0.159 17.660
39749151 -115.455 32.800 9.02 3.0 -115.448 32.804 0.159 17.721
37478453 -115.455 32.799 8.61 1.1 -115.448 32.804 0.160 17.814
39749191 -115.459 32.805 8.90 1.9 -115.452 32.810 0.153 17.012
39749255 -115.457 32.802 8.62 1.3 -115.450 32.807 0.157 17.413
39749583 -115.452 32.794 9.06 1.3 -115.445 32.799 0.166 18.462
39750031 -115.452 32.794 9.07 2.3 -115.445 32.799 0.166 18.462
39750063 -115.451 32.793 9.16 2.0 -115.444 32.798 0.167 18.616
39750095 -115.452 32.794 9.02 1.6 -115.445 32.799 0.166 18.462
39755735 -115.446 32.786 9.92 1.1 -115.439 32.791 0.176 19.572
40030960 -115.425 32.755 9.74 1.3 -115.418 32.759 0.213 23.735
40030976 -115.425 32.755 9.78 2.0 -115.418 32.759 0.213 23.735
39817415 -115.424 32.752 10.19 1.7 -115.417 32.757 0.217 24.075
39817431 -115.424 32.752 10.21 2.2 -115.417 32.757 0.217 24.075
39817455 -115.425 32.753 10.23 1.7 -115.418 32.758 0.215 23.921
39840175 -115.469 32.826 4.97 1.3 -115.464 32.829 0.130 14.450
39864327 -115.409 32.731 10.99 1.5 -115.403 32.735 0.242 26.942
39864335 -115.409 32.731 10.99 1.6 -115.403 32.735 0.242 26.942
39865343 -115.419 32.744 10.01 1.1 -115.412 32.749 0.226 25.123
39871279 -115.418 32.743 10.16 2.1 -115.411 32.748 0.227 25.277
39901703 -115.419 32.748 9.88 1.6 -115.413 32.752 0.223 24.752
39914567 -115.384 32.692 11.92 1.9 -115.377 32.697 0.289 32.093
40183776 -115.411 32.747 11.35 1.5 -115.411 32.747 0.228 25.334
40196224 -115.399 32.718 11.37 1.9 -115.394 32.722 0.259 28.761
39982487 -115.441 32.793 9.64 1.7 -115.441 32.793 0.173 19.227
39982767 -115.441 32.794 9.61 1.6 -115.441 32.794 0.172 19.134
